review,sentiment
"가솔린 가격은 오늘 자정부터 ₹ 3로 인하되었습니다. 인플레이션이라는 이름으로, 그는 이제 인도를 폐쇄하여 죽었고 지금은 죽었습니다.",negative
Sachin Ji에 대한 많은 학대가 의원이되었습니다.,negative
"Digvijay Singh가 Gandhi의 동상에 꽃을 제공하기 위해 목소리를 밀면, 목소리가 사라지고, 아들 또는 그렇지 않으면 비폭력의 작품이 상실 될 것입니다.",negative
"부 장관의 선생님, 비하르 선생님, 당신은 강도와 ​​강도와 같은 오래된 길을 갔다.주의를 기울이지 않으면, 당신도 갔다.",negative
#News는 권력 위기와 Maharashtra를 따릅니다,negative
Chug의 국가 구절입니다.,negative
상단에서 괜찮을수록 이산이 내부에서 더 많이 줄어 듭니다.,negative
큰 것은 작은 입에 적합하지 않습니다.,negative
경고 : 우리에게 하나님 입자를 파괴하지 마십시오,negative
더 높은 여성 의심 : 남편 : 나는 당신과 함께 1000 년이 될 것입니다. 아내 : 그 후에 살해하려는 의도는 어디에 있습니까?,negative
그는 내 사랑에 일어나서 시간이없고 도망 치지 않았다고 말했다. ;);) - 미친 느낌,negative
"와, 당신도 당신에게 줄 것입니다",negative
Mulayam Singh는 BJP가 UP에서 큰 장식을하고 있다는 것을 알고 있습니다. 누가이 Sajis를 막을 것인가? Mayawati?,negative
가난한 카즈리는 이미 모디 귀를 알고있었습니다. 그래서 나는 귀를 머플러에 감싸는 이유입니다.,negative
"당신은 새로운 상처를 입었고, 이것으로 당신을 채울 것인지, 오래된 오래된 #seemab #shair #zakhm",negative
Uttarakhand에있는이 학교에서는 대학 건물이 너무 초라하기 때문에 어린이를위한 수업 시간에 헬멧을 착용하는 것이 강해,negative
당신이 남아 있지 않고 알라에게주지 않더라도 그들과 싸우십시오 (꾸란 2 : 193)는 종교입니다.,negative
무고한 Asaram bapu ji는 pocso의 오용에 갇혔습니다. Jodhpur 경찰이 왜 #365daysofpocsomisuse Haappen에게 허락 했습니까?,negative
이만 왈라스 (무슬림),negative
Sreesanth와 Gurunath Meiyappan Bigg Boss의 계절에 대해 추측해야합니다.,negative
"매월지나 가면 Mushrikas (꾸란 9 : 5)가 어디에 있든 종교가 있고, 스스로 미워하는 것이주의를 기울이고 이슬람에주의를 기울입니다.",negative
이 시점에서 Kumbh Mela에서 3 백만 명이 분리되었습니다.,negative
1. 그 아이가 평범한 사람 이었음에도 불구하고 언론은 이와 같은 협력을 보여 주었을까요?,negative
오늘날 가장 큰 소식은 Indian Newz Channel에서 같은 뉴스였습니다. Sachin 은이 시리즈에서 세 번째로 말합니다.,negative
"몸은 무엇입니까, 영혼까지 모든 것을보고, 당신은 또한이 군중에 들어가서 스펙터클을보십시오",negative
"형제, 평범한 남자는이 예산에서 무엇이든 발견 했습니까? 예, 할아버지는 밀 ??? ,,, ,,, ,,, 계란",negative
의회는 농업부 장관 Yogendra Saw의 사임을 요청할 것입니다 -Prabhat Khabar,negative
의회는 농업부 장관 Yogendra Saw의 사임을 요청할 것입니다 -Prabhat Khabar,negative
이 개는 인도 문화를하고 있으며이 개를 줘. 독자는 댓글 상자에서 링크를 수행하는 미친 나라의 신봉자입니다.,negative
나렌드라 모디 (Narendra Modi),negative
BJP와 RSS 가이 운동의 배후에 있다고 말하는 사람들은 그들의 마음을 대해야합니다 -Pagal Sarkar,negative
반면에 우리는 이것에 대해 다시 질문 할 수 있습니다. 당신이 홍수에있는 곳은 지금 Kashmir Azadi에 대해 이야기합니다.,negative
무고한 Asaram bapu ji는 pocso의 오용에 갇혔습니다. Jodhpur 경찰이 왜 #365daysofpocsomisuse Haappen에게 허락 했습니까?,negative
Kalyug의 연사는 더 많은 청취자입니다. 이것은이 시대의 저주입니다.,negative
세 번째 전쟁 출판사는 작년 부터이 분야에서 일을해온 인도 정부에 등록되어 있습니다.,negative
"살만 칸 (Salman Khan)은 #Bigboss8에서 비행기를 운영 할 예정이며, 포장 도로는이 뉴스에 만족하며 Burj Khalifa는 Khalifa를 두려워합니다.",negative
시아버지 강간당한 이슬람 법률-아내는 어머니 이슬람 법-어머니로서 아내입니다.,negative
시아버지 강간당한 이슬람 법률-아내는 어머니 이슬람 법-어머니로서 아내입니다.,negative
시아버지 강간당한 이슬람 법률-아내는 어머니 이슬람 법-어머니로서 아내입니다.,negative
"한편, Rahul Gandhi의 연설이 끝난 후 일부 사람들은 오늘 다시 어리석은 날을 축하하기를 요구하고 있습니다.",negative
우리는이 나라의 경제의 의미를 이해하고 싶었습니다. 의미의 의미를 제거했습니다.,negative
시아버지 강간당한 이슬람 법률-아내는 어머니 이슬람 법-어머니로서 아내입니다.,negative
시아버지 강간당한 이슬람 법률-아내는 어머니 이슬람 법-어머니로서 아내입니다.,negative
이 거짓 세상에 진실은 매우 숨겨져 있습니다,negative
시아버지 강간당한 이슬람 법률-아내는 어머니 이슬람 법-어머니로서 아내입니다.,negative
뇌물 수수 스캔들을 떠나는 파완 밴살 (Pawan Bansal)은 열차에 7 루피가 딥 된 가난한 차에 대해서만 사임해야합니다.,negative
나라의 모든 곳에 혼란이 있습니다,negative
"소니아의 놀라운 표정을보세요, 나라를보십시오. 인도는 숲 가야 부탄 이탈리아로 갈 것입니다.",negative
시아버지 강간당한 이슬람 법률-아내는 어머니 이슬람 법-어머니로서 아내입니다.,negative
시아버지 강간당한 이슬람 법률-아내는 어머니 이슬람 법-어머니로서 아내입니다.,negative
펜을 쓰려면 펜을 다시 쓰기 위해 다시 인생을 쓰십시오.,negative
"그건 그렇고,이 미국이 지워지면 세상에 많은 평화가 퍼질 것입니다. 미국은 악마의 아버지입니다.",negative
"파리의 ISHQ는 매우 감정적 인 영화입니다. 마지막으로, 청중의 눈 이이 영화를 위해 300 루피를 낭비했다고 생각합니다.",negative
파키스탄의 크리켓 선수 Danishkankaria는 위의 팀과 PCB의 두 번째 선수는 이슬람을 받아 들여야한다는 압박을 받고 있다고 말했다.,negative
Kejriwal은 사임하지 않았으며 BJP에 대한 민주주의 강간 라이센스가있었습니다.,negative
"누군가를 원한다면, 당신은 당신이 당신을 만나기를 원합니다. 당신이 당신을 기억할 때마다",negative
BJP와 Devotee Logic -Kejriwal이 사임 한 이유는 이제 헌법과 민주주의를 공개적으로 열 것입니다.,negative
서 아프리카 국가에서는 Ibola의 사망자 가이 질병의 희생자가되었습니다.,negative
시간 피부는 매우 두껍기 때문에 자르기가 어렵습니다.,negative
인도가 이슬람화되면 어떻게 될까요?,negative
BJP와 헌신자들은 Kejriwal의 사임이 그에게 영원히 헌법을 상환 할 권리를 주었을 때 행동하고 있습니다.,negative
이 시대의 인간의 한계조차도 한계가 아닙니다 ~~ 그것이 발생할 때마다 몇 번이나 죽는다…,negative
카슈미르에서 인구 조사의 작품은이 변명 #kashmirfloods에서 완료 될 것입니다.,negative
죽음은 아마 이것이 마음이 더 이상 원하지 않는 것이라고 말할 것입니다.,negative
이 재난 당시 아버지는 어디서 죽었습니까?,negative
"오늘, Yuvi는이 dhoni 때문에 팀에서 나왔습니다.",negative
Surendra Koli는 전당포입니다. 진짜 살인자는 Pandher입니다. 미디어는 판매되지 않았습니다.,negative
아무도 사람들이 불타고있는 것이 무엇인지 알고 싶어하는지 묻지 않습니다.,negative
"도니가 이슬람을 받아 들였다면, 그는 오늘 패배를 볼 필요가 없을 것입니다 : -Ahmed Shehzad",negative
"이 세상에있는 사람들 이이 위의 사람들을 하나라고 생각하는 것은 매우 이상하지만, 위의 내용 중 하나를 고려하지 마십시오.",negative
#sunilmishrbpl은 그들 앞에서 폐지되어 우리가 사용할 기회를 남기지 않는다고 말합니다.,negative
태그하지 마십시오. 누가 TL을 청소할 것인가 ???,negative
델리에서 선거에 대해 많은 우려가 있다면 왜 모든 MLA가 사임하지 않습니까?,negative
하나님 자신이 와서 내가 하나님이라고 말하더라도 모든 사람이 너무 많이 나뉘어졌습니다. 그러면 사람들도 그에게 물어볼 것입니까?,negative
"이 색이 바뀌는 세상에서 인간의 의도는 옳지 않거나 그렇지 않으며, 당신은 전망의 믿음을 위해 고정되어 있지 않습니다.",negative
"MLA가 사임 한 일, Gagret MLA Rakesh Kalia",negative
지난 68 년 동안이 나라를 많이 낭비하려는 의도는 얼마입니까? 세속주의처럼이 나라에서 힌두교도를 남용하기 위해,negative
"그들에 따르면, 그들이이 출생에서 최소한 불가능한 PM이 될 좋은 날이있을 것입니다 : P",negative
좋은 날은 다음과 같이 말합니다.,negative
"결국, 금이 떨어지는 가격으로 가능합니다.",negative
천 같은 발진이 장소마다 터져 버린다. 나는 상황의 손에 이와 같은 것을 문지른다.,negative
한편 Anushka는 Sakshi Dhoni에게 전화를 걸어 5 분 동안 엉덩이를 계속 웃고있었습니다.,negative
걷는 동안 이것을 기억하고 성적인 선택을 멀리하십시오. 당신은 삶의 진실을 알게 될 것입니다. 이슬람은 포즈입니다. 눈을 뜨고,negative
내 크리슈나는 내가 배신자가 아니라 힌두교를 만든 이유를 알고있었습니다. Jai Hind,negative
잠무와 카슈미르의 친구들에 의해 사진이 보냈습니다. 그 상태는 한심한 상태입니다. 이 상황에 대한 사람 자신,negative
"도니는 여전히 시간이고, 이슬람을 고백하고, 나는 하나님 께 아름다운 부담을 줄 것입니다.",negative
"그는 이틀 전에 테스트를 받았으며, 18 세 미만의 살아 남았으며, 이는 미래에도 계속 될 것입니다.",negative
"오늘, 우리의 수치심으로 절을하는 얼굴처럼이 나라의 삼색을 절하십시오",negative
인도가 이슬람화되면 어떻게 될까요?,negative
"Ha ha ha hagharelu는 또한 강간을 정당화하고 있으며,이 평화를 사랑하는 사람들은 내 눈을 뜨었습니다.",negative
"이 때문에, 당신은 또한 Alam의 학대적인 말이되었습니다. 이제 사람들은 당신 대신 말하기 시작했습니다.",negative
이슬람에는 나라보다 큰 종교가 있으므로 정보 기관에 입원하지 않습니다.,negative
이것은 도발 친구가 아닙니다. 이것은 당신이 몇 년 동안 고통 받고있는 고통입니다. 그래서 약간의 약간의 것이 있습니다.,negative
~ BJP는 또한 그것을 구입 했으므로 위헌 방법을 선호합니다.,negative
그러니 현명한 사형수처럼 말하는 것을 그만두십시오,negative
"기분이 나쁘고, 경기에서 한 번의 패배, 다른 패배,이 경기로 인해 오늘은 일요일 저녁에 집에서 길을 잃었습니다.",negative
도니는이 바이러스 성 트윗을 올렸다.,negative
이번에는 구덩이 컨트롤이 끝났고 그의 방망이를 남기고 공은 몸 전체에 공처럼 보였다.,negative
전문가를 정착시키기 전에 카슈미르를 청소하는 것은 없습니다. 그것은 또한 하나님의 정화 캠페인이라고도 할 수 있습니다. #kashmirfloods,negative
당신과 같은 세속 곤충은이 나라의 암입니다,negative
이 나라에서 계속해서 천천히 앞으로 나올 Rustom은 파키스탄을 Alove라고 말하는 사람들의 어머니와 자매가 하나가 될 것입니다.,negative
이 컵의 디자인은 좋아하지 않았습니다 -Dhoni. #indvseng,negative
공산주의라는 독이 나라에 퍼졌습니다. 이 독을 삭감하는 것은 무엇입니까?,negative
그렇기 때문에 진정한 북은 인도 팀에 돈을 투자하지 않는 이유입니다.,negative
무슬림이 없다면이 세상에는 평화가 없을 것입니다.,negative
"우타르 프라데시 에서이 아버지의 아들은 정부, 친구들을 끝내야했습니다.",negative
그리하여 Dhoni Xi는 영국인을 항복했다.,negative
중앙에있는 어머니와 아들 정부는 이제 우타르 프라데시에서 우타르 프라데시 의이 아버지와 아들의 시간이 정부에 왔습니다.,negative
"ha ha ha ha ha 그것은 그것을 거꾸로 부르고, 와우 dhoni 와우",negative
Dhoni는 마지막 공의 마지막 공에서 런을 득점하여 마지막 공을 이기고 영웅이되면서 인도를 물리 쳤다.,negative
"비즈 노르 (Bijnor)에서 우타르 프라데시 (Uttar Pradesh) 오늘, 요기는 사람들 에게이 아버지의 아들의 정부를 뿌리 뽑을 것을 연설했다 ~ Jai Baba Gorakshanath",negative
이 PM은 네팔을 네팔에 제공하기 위해 10000 크로스를 가지고 있으며 부탄은 4500 crores를 가지고 있지만 델리에는 20 crores가 없습니다 #fraudbysecretballot,negative
Al Qaeda는 인도에서 이슬람 통치를 확립 할 것입니다. 만약 Jawahiri에 숨겨진 '오래된 승려'의 병이 만들어지면 우리는 이렇게 말합니다.,negative
이 센터의 모든 의회 장관은 심각한 부패 혐의로 기소되어 권력의 탐욕을 불러 내기 때문에 그를 목사로 유지합니다.,negative
