review,sentiment
Trois millions de personnes se sont séparées à cette époque à Kumbh Mela,negative
"1. Même si cet enfant était d'un homme ordinaire, les médias auraient montré le chanteur de collier comme ça?",negative
"Aujourd'hui, la plus grande nouvelle a été la même nouvelle dans la chaîne Indian Newz, Sachin parle pour la troisième fois de cette série",negative
"Quel est le corps, voyez tout à l'âme, vous entrez également dans cette foule et voyez le spectacle",negative
"Hé frère, l'homme ordinaire a trouvé quelque chose dans ce budget? Oui, grand-père est le moulin ??? , , , Œuf",negative
Le Congrès demandera la démission du ministre de l'Agriculture Yogendra Saw - Prabhat Khabar,negative
Le Congrès demandera la démission du ministre de l'Agriculture Yogendra Saw - Prabhat Khabar,negative
"Ce chien joue la culture indienne, donne ce chien. Le lecteur est un passionné de pays fou à faire le lien dans la zone de commentaires.",negative
"Narendra Modi est un hindou fermé, donc il est un solide laïque --- subramanam swamiji",negative
"Ceux qui disent que BJP et RSS sont à l'origine de ce mouvement, ils devraient traiter leur esprit - Pagal Sarkar",negative
Alors que nous pouvons à nouveau les interroger pour cela. Où vous sur inondation parlant maintenant du Cachemire Azadi,negative
Innocent Asaram Bapu Ji a été piégé par une mauvaise utilisation de Pocso. Pourquoi la police de Jodhpur a laissé # 365daysofpocsomisuse haappen?,negative
"L'orateur de Kalyug est plus auditeur, c'est la malédiction de cette époque.",negative
"Les éditeurs de la troisième guerre sont inscrits auprès du gouvernement de l'Inde, qui travaille dans ce domaine depuis l'année dernière",negative
"Salman Khan dirigera un avion dans # bigboss8, le trottoir est satisfait de cette nouvelle et le Burj Khalifa a peur de Khalifa.",negative
"Le beau-père violé la loi islamique, l'épouse, la mère islamique, est la loi sur la loi sur la loi comme mère",negative
"Le beau-père violé la loi islamique, l'épouse, la mère islamique, est la loi sur la loi sur la loi comme mère",negative
"Le beau-père violé la loi islamique, l'épouse, la mère islamique, est la loi sur la loi sur la loi comme mère",negative
"Pendant ce temps, après le discours de Rahul Gandhi, certaines personnes exigent de célébrer à nouveau la journée stupide aujourd'hui.",negative
Nous voulions comprendre le sens de l'économie de ce pays. Vous avez supprimé le sens du sens.,negative
"Le beau-père violé la loi islamique, l'épouse, la mère islamique, est la loi sur la loi sur la loi comme mère",negative
"Le beau-père violé la loi islamique, l'épouse, la mère islamique, est la loi sur la loi sur la loi comme mère",negative
La vérité est très cachée dans ce faux monde,negative
"Le beau-père violé la loi islamique, l'épouse, la mère islamique, est la loi sur la loi sur la loi comme mère",negative
"Pawan Bansal, qui quitte le scandale de corruption, ne devrait démissionner que pour le thé pauvre avec une trempette de 7 roupies dans le train.",negative
Il y a du chaos partout dans le pays,negative
"Regardez le look incroyable de Sonia, regardez le pays, l'Inde ira à Forest Gaya Bhoutan Italie, si le pays reste comme ça, alors l'Inde sera un esclave un jour",negative
"Le beau-père violé la loi islamique, l'épouse, la mère islamique, est la loi sur la loi sur la loi comme mère",negative
"Le beau-père violé la loi islamique, l'épouse, la mère islamique, est la loi sur la loi sur la loi comme mère",negative
"Écrivez à nouveau la vie pour réécrire le stylo, pour écrire le stylo.",negative
"Au fait, si cette Amérique est anéantie, beaucoup de paix se propagera dans le monde, l'Amérique est le père des démons",negative
"ISHQ à Paris est un film très émotionnel. Enfin, pensant que les yeux du public se répandsaient que j'ai gaspillé 300 roupies pour ce film.",negative
Le joueur de cricket du Pakistan Danishkankaria a ensuite déclaré que le deuxième joueur de son équipe ci-dessus et PCB était très sous pression pour accepter l'islam,negative
"Kejriwal n'a pas démissionné, il y avait une licence de viol de démocratie pour le BJP. # FraudBySecretballot",negative
"Si vous voulez quelqu'un, alors vous voulez que vous vous rencontriez ou non, chaque fois que vous vous souvenez de vous",negative
"Pourquoi le BJP et la logique du BJP et la démission ont démissionné, nous allons maintenant ouvrir ouvertement la Constitution et la démocratie. # FraudBysecretballot",negative
"Dans les pays ouest-africains, le nombre de morts d'Ibola, 4 000 personnes sont devenues victimes de cette maladie:",negative
"La peau de temps est très épaisse, il est donc difficile de le couper",negative
Que se passera-t-il si l'Inde est islamisée?,negative
Le BJP et les fidèles se comportent alors que la démission de Kejriwal lui a donné le droit de rembourser la Constitution pour toujours. # FraudBysecretballot,negative
"Même la limite de l'être humain de cette époque n'est pas la limite ~~ à chaque fois qu'elle surgit, alors combien de fois il meurt…",negative
Le travail du recensement au Cachemire sera achevé sur cette excuse #Kashmirflood,negative
La mort dit probablement que c'est ce que le cœur ne souhaite plus,negative
Où est-il mort votre père au temps de cette catastrophe?,negative
"Aujourd'hui, Yuvi est hors de l'équipe à cause de ce dhoni",negative
Surendra Koli est un pion. Le vrai tueur est Pandher. Les médias ont été vendus qui n'écrivent pas à ce sujet.,negative
"Personne ne demande si les gens veulent simplement savoir ce qui est brûlé, qui a mis cet AAG.",negative
"Si Dhoni avait accepté l'islam, il n'aurait pas à voir la défaite aujourd'hui: - Ahmed Shehzad",negative
"Il est très étrange que les gens de ce monde considèrent ces gens ci-dessus comme un, mais ne considèrent pas l'un des éléments ci-dessus",negative
"#Sunilmishrbpl est aboli devant eux, disant que nous ne laissons aucune chance à utiliser.",negative
"Ne le taguez pas, qui nettoiera alors TL ???",negative
"S'il y a tellement de inquiétudes au sujet des élections à Delhi, alors pourquoi tous les députés ne démissionnent-ils pas?",negative
"Tout le monde a été tellement divisé, même si Dieu lui-même vient et dit que je suis Dieu, alors les gens lui demanderont aussi?",negative
"Dans ce monde en évolution des couleurs, l'intention de l'homme n'est pas correcte ou non, vous n'êtes pas fixé pour la foi de la prostration",negative
"Que s'est-il passé que le député a démissionné, Gagret Mla Rakesh Kalia",negative
Quelle est l'intention de gaspiller ce pays au cours des 68 dernières années? Abuser des hindous dans ce pays comme la laïcité,negative
"Selon eux, il y aura de bons jours où ils deviendront PM qui sont au moins impossibles dans cette naissance: P",negative
"Les bons jours disent ceci: P, paie Kejriwal Ji pour suivre les gens, il croira également que les bons jours sont venus :)",negative
"Après tout, il est possible avec le prix de la chute de l'or.",negative
"Des éruptions cutanées en tissu éclatent d'un endroit à l'autre, je frotte quelque chose comme ça entre les mains de la situation.",negative
"Pendant ce temps, Anushka a appelé Sakshi Dhoni et a continué à rire pour le cul pendant cinq minutes.",negative
"N'oubliez pas en marchant, éloignez votre choix sexuel. Vous apprendrez à connaître la vérité de la vie. L'islam est une pose. Yeux ouverts",negative
"Mon Krishna savait que je n'avais pas seulement un traître, c'est pourquoi j'ai fait un hindou. Jai Hind",negative
"Des images ont été envoyées par des amis de Jammu et du Cachemire, la condition y est pathétique. Homme lui-même pour cette situation",negative
"Dhoni est toujours le moment, avoue l'islam, je vais avoir un beau hour à Dieu.",negative
"Il a été testé il y a deux jours, qui a survécu par le moins de 18 ans, qui a réussi, ce qui continuera de se produire à l'avenir.",negative
"Aujourd'hui, inclinez le tricolore de ce pays comme les visages s'inclinaient avec notre honte",negative
Que se passera-t-il si l'Inde est islamisée ???? 1. La propriété de tous les industriels hindous sera confisquée.,negative
"Ha ha ha hagharelu justifie également le viol, ces gens aimant la paix m'ont ouvert les yeux",negative
"Pour cette raison, vous êtes également devenu des mots abusifs alam, maintenant les gens ont commencé à parler au lieu de vous.",negative
"Il y a une grande religion dans l'islam que dans le pays, donc ils ne sont pas admis dans les agences de renseignement.",negative
"Ce n'est pas un ami moelleux, c'est la douleur que vous souffrez depuis des années, c'est pourquoi il y a un peu un peu",negative
"~ BJP l'a également acheté, ils sont donc en faveur de méthodes inconstitutionnelles.",negative
Alors arrête de parler comme un sage hoc sans vergogne,negative
"Il y a deux raisons de se sentir mal, une défaite dans le match, une autre, à cause de ce match, aujourd'hui elle a également été perdue à domicile le soir de dimanche.",negative
Dhoni a mis en place ce tweet viral.,negative
"Cette fois, le contrôle des stands était terminé, laissant sa batte et le ballon semblait être une balle dans tout le corps.",negative
Rien ne nettoie le Cachemire avant de régler les experts. Il peut également être appelé la campagne de purification de Dieu. #Kashmirflood,negative
Des insectes laïques comme vous sont un cancer pour ce pays,negative
"Rustom, qui continuera à se manifester lentement, dans ce pays, la mère et la sœur de ceux qui disent qu'Alove mon Pakistan sera un.",negative
Le design de cette tasse n'était pas aimé - Dhoni. #Indvseng,negative
Le poison nommé communalisme s'est propagé dans le pays. Quelle sera la coupe de ce poison?,negative
C'est pourquoi les vrais bookmakers n'investissent jamais d'argent dans l'équipe indienne.,negative
"S'il n'y avait pas de musulmans, alors il n'y aurait pas de paix dans ce monde",negative
"Dans l'Uttar Pradesh, le fils de ce père a été à temps pour mettre fin au gouvernement, amis",negative
"Ainsi, Dhoni Xi a rendu les Britanniques.",negative
"Le gouvernement de la mère et du fils du centre est terminé, maintenant dans l'Uttar Pradesh, l'époque de ce père et de ce fils dans l'Uttar Pradesh est venu au gouvernement, des amis",negative
"Ha ha ha ha ha ça l'appelle à l'envers, wow dhoni wow",negative
Dhoni a battu l'Inde gagnée en remportant le dernier ballon pour devenir un héros en marquant des courses sur la dernière balle du dernier,negative
"À Bijnor, Uttar Pradesh aujourd'hui, Yogi a adressé les gens à déraciner le gouvernement de ce fils de ce père ~ Jai Baba Gorakshanath",negative
Ce PM a 10000 crores pour donner au Népal au Népal et le Bhoutan a 4500 crores mais pas 20 crores à Delhi #FraudByseCretballot,negative
"Al-Qaïda établira une règle islamique en Inde: si la bouteille de «vieux moine» caché dans la caution de Jawahiri «est faite, alors nous parlons comme ça»",negative
"Chaque ministre du Congrès du Centre est accusé d'une grave corruption, le gardant en tant que ministre, car la cupidité du pouvoir est appelée cela.",negative
Innocent Asaram Bapu Ji a été piégé par une mauvaise utilisation de Pocso. Pourquoi la police de Jodhpur a laissé # 365daysofpocsomisuse haappen?,negative
"Ce 17e sur doit prendre 6 points en seulement 2 sur 2, 30 seront nécessaires au taux de 15 - Dhoni's Wet Dream",negative
Qui n'a été préparé qu'aux atrocités mentales sur la majorité des hindous de ce pays.,negative
Innocent Asaram Bapu Ji a été piégé par une mauvaise utilisation de Pocso. Pourquoi la police de Jodhpur a laissé # 365daysofpocsomisuse haappen?,negative
"La maladie indienne est une nouvelle variété de laïcité, qui a été faite par la mauvaise violence mentale de ce pays pour elles-mêmes.",negative
